"x","y","Class_ID","B2","B3","B4","B5","B6","B7","B8","B8A","B11","B12","Class","Description"
679629.029443546,4764051.66348897,4,190,505,264,875,3029,3029,4242,4580,2336,1092,"Class_4","Grass"
679631.54708941,4764051.66348897,4,190,504,227,875,3029,3029,4401,4580,2336,1092,"Class_4","Grass"
679634.064735274,4764051.66348897,4,190,504,227,875,3029,3029,4401,4580,2336,1092,"Class_4","Grass"
679636.582381137,4764051.66348897,4,190,504,227,875,3029,3029,4401,4580,2336,1092,"Class_4","Grass"
679639.100027001,4764051.66348897,4,190,504,227,875,3029,3029,4401,4580,2336,1092,"Class_4","Grass"
679641.617672865,4764051.66348897,4,217,525,276,843,3025,3025,4338,4764,2357,1093,"Class_4","Grass"
679644.135318729,4764051.66348897,4,217,525,276,843,3025,3025,4338,4764,2357,1093,"Class_4","Grass"
679646.652964593,4764051.66348897,4,217,525,276,843,3025,3025,4338,4764,2357,1093,"Class_4","Grass"
679649.170610456,4764051.66348897,4,217,525,276,843,3025,3025,4338,4764,2357,1093,"Class_4","Grass"
679651.68825632,4764051.66348897,4,244,538,283,843,3025,3025,4355,4764,2357,1093,"Class_4","Grass"
679654.205902184,4764051.66348897,4,244,538,283,843,3025,3025,4355,4764,2357,1093,"Class_4","Grass"
679656.723548048,4764051.66348897,4,244,538,283,843,3025,3025,4355,4764,2357,1093,"Class_4","Grass"
679659.241193912,4764051.66348897,4,244,538,283,843,3025,3025,4355,4764,2357,1093,"Class_4","Grass"
679661.758839775,4764051.66348897,4,224,540,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679664.276485639,4764051.66348897,4,224,540,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679666.794131503,4764051.66348897,4,224,540,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679669.311777367,4764051.66348897,4,224,540,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679671.82942323,4764051.66348897,4,226,545,258,887,3267,3267,5028,5040,2450,1114,"Class_4","Grass"
679674.347069094,4764051.66348897,4,226,545,258,887,3267,3267,5028,5040,2450,1114,"Class_4","Grass"
679676.864714958,4764051.66348897,4,226,545,258,887,3267,3267,5028,5040,2450,1114,"Class_4","Grass"
679679.382360822,4764051.66348897,4,226,545,258,887,3267,3267,5028,5040,2450,1114,"Class_4","Grass"
679681.900006686,4764051.66348897,4,334,681,411,1040,3298,3298,4873,4949,2627,1268,"Class_4","Grass"
679684.417652549,4764051.66348897,4,334,681,411,1040,3298,3298,4873,4949,2627,1268,"Class_4","Grass"
679686.935298413,4764051.66348897,4,334,681,411,1040,3298,3298,4873,4949,2627,1268,"Class_4","Grass"
679689.452944277,4764051.66348897,4,334,681,411,1040,3298,3298,4873,4949,2627,1268,"Class_4","Grass"
679691.970590141,4764051.66348897,4,371,723,540,1040,3298,3298,4586,4949,2627,1268,"Class_4","Grass"
679694.488236005,4764051.66348897,4,371,723,540,1040,3298,3298,4586,4949,2627,1268,"Class_4","Grass"
679697.005881868,4764051.66348897,4,371,723,540,1040,3298,3298,4586,4949,2627,1268,"Class_4","Grass"
679699.523527732,4764051.66348897,4,371,723,540,1040,3298,3298,4586,4949,2627,1268,"Class_4","Grass"
679702.041173596,4764051.66348897,4,328,652,497,1161,3108,3108,4624,4763,2661,1343,"Class_4","Grass"
679704.55881946,4764051.66348897,4,328,652,497,1161,3108,3108,4624,4763,2661,1343,"Class_4","Grass"
679707.076465324,4764051.66348897,4,328,652,497,1161,3108,3108,4624,4763,2661,1343,"Class_4","Grass"
679709.594111187,4764051.66348897,4,328,652,497,1161,3108,3108,4624,4763,2661,1343,"Class_4","Grass"
679712.111757051,4764051.66348897,4,382,692,537,1161,3108,3108,4497,4763,2661,1343,"Class_4","Grass"
679714.629402915,4764051.66348897,4,382,692,537,1161,3108,3108,4497,4763,2661,1343,"Class_4","Grass"
679717.147048779,4764051.66348897,4,382,692,537,1161,3108,3108,4497,4763,2661,1343,"Class_4","Grass"
679719.664694643,4764051.66348897,4,382,692,537,1161,3108,3108,4497,4763,2661,1343,"Class_4","Grass"
679764.982320191,4764051.66348897,1,679,984,1341,1397,2824,2824,3608,3904,2905,2123,"Class_1","Parking/road/pavement"
678143.618383908,4764049.17222016,2,1368,1539,1462,1061,1498,1498,2138,2037,1552,1212,"Class_2","Building"
678146.136029772,4764049.17222016,2,1368,1539,1462,1061,1498,1498,2138,2037,1552,1212,"Class_2","Building"
678148.653675636,4764049.17222016,2,1368,1539,1462,1061,1498,1498,2138,2037,1552,1212,"Class_2","Building"
678151.1713215,4764049.17222016,2,1152,1176,1138,1061,1498,1498,2135,2037,1552,1212,"Class_2","Building"
678266.983031234,4764049.17222016,2,278,472,317,728,1692,1692,2081,2461,1542,978,"Class_2","Building"
679231.241397067,4764049.17222016,4,199,509,336,874,2215,2215,3206,3023,1822,962,"Class_4","Grass"
679233.759042931,4764049.17222016,4,199,509,336,874,2215,2215,3206,3023,1822,962,"Class_4","Grass"
679236.276688794,4764049.17222016,4,199,509,336,874,2215,2215,3206,3023,1822,962,"Class_4","Grass"
679238.794334658,4764049.17222016,4,199,509,336,874,2215,2215,3206,3023,1822,962,"Class_4","Grass"
679241.311980522,4764049.17222016,4,285,571,432,946,2021,2021,3091,2953,1957,1052,"Class_4","Grass"
679243.829626386,4764049.17222016,4,285,571,432,946,2021,2021,3091,2953,1957,1052,"Class_4","Grass"
679246.34727225,4764049.17222016,4,285,571,432,946,2021,2021,3091,2953,1957,1052,"Class_4","Grass"
679248.864918113,4764049.17222016,4,285,571,432,946,2021,2021,3091,2953,1957,1052,"Class_4","Grass"
679251.382563977,4764049.17222016,4,324,612,518,946,2021,2021,2742,2953,1957,1052,"Class_4","Grass"
679253.900209841,4764049.17222016,4,324,612,518,946,2021,2021,2742,2953,1957,1052,"Class_4","Grass"
679256.417855705,4764049.17222016,4,324,612,518,946,2021,2021,2742,2953,1957,1052,"Class_4","Grass"
679258.935501568,4764049.17222016,4,324,612,518,946,2021,2021,2742,2953,1957,1052,"Class_4","Grass"
679261.453147432,4764049.17222016,4,309,634,568,958,1873,1873,2542,2773,2017,1126,"Class_4","Grass"
679263.970793296,4764049.17222016,4,309,634,568,958,1873,1873,2542,2773,2017,1126,"Class_4","Grass"
679266.48843916,4764049.17222016,4,309,634,568,958,1873,1873,2542,2773,2017,1126,"Class_4","Grass"
679269.006085024,4764049.17222016,4,309,634,568,958,1873,1873,2542,2773,2017,1126,"Class_4","Grass"
679271.523730887,4764049.17222016,4,312,552,524,958,1873,1873,2479,2773,2017,1126,"Class_4","Grass"
679626.511797682,4764049.17222016,4,171,486,249,875,3029,3029,4439,4580,2336,1092,"Class_4","Grass"
679629.029443546,4764049.17222016,4,171,486,249,875,3029,3029,4439,4580,2336,1092,"Class_4","Grass"
679631.54708941,4764049.17222016,4,165,498,205,875,3029,3029,4646,4580,2336,1092,"Class_4","Grass"
679634.064735274,4764049.17222016,4,165,498,205,875,3029,3029,4646,4580,2336,1092,"Class_4","Grass"
679636.582381137,4764049.17222016,4,165,498,205,875,3029,3029,4646,4580,2336,1092,"Class_4","Grass"
679639.100027001,4764049.17222016,4,165,498,205,875,3029,3029,4646,4580,2336,1092,"Class_4","Grass"
679641.617672865,4764049.17222016,4,172,512,234,843,3025,3025,4458,4764,2357,1093,"Class_4","Grass"
679644.135318729,4764049.17222016,4,172,512,234,843,3025,3025,4458,4764,2357,1093,"Class_4","Grass"
679646.652964593,4764049.17222016,4,172,512,234,843,3025,3025,4458,4764,2357,1093,"Class_4","Grass"
679649.170610456,4764049.17222016,4,172,512,234,843,3025,3025,4458,4764,2357,1093,"Class_4","Grass"
679651.68825632,4764049.17222016,4,174,519,256,843,3025,3025,4348,4764,2357,1093,"Class_4","Grass"
679654.205902184,4764049.17222016,4,174,519,256,843,3025,3025,4348,4764,2357,1093,"Class_4","Grass"
679656.723548048,4764049.17222016,4,174,519,256,843,3025,3025,4348,4764,2357,1093,"Class_4","Grass"
679659.241193912,4764049.17222016,4,174,519,256,843,3025,3025,4348,4764,2357,1093,"Class_4","Grass"
679661.758839775,4764049.17222016,4,211,538,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679664.276485639,4764049.17222016,4,211,538,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679666.794131503,4764049.17222016,4,211,538,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679669.311777367,4764049.17222016,4,211,538,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679671.82942323,4764049.17222016,4,215,530,217,887,3267,3267,5079,5040,2450,1114,"Class_4","Grass"
679674.347069094,4764049.17222016,4,215,530,217,887,3267,3267,5079,5040,2450,1114,"Class_4","Grass"
679676.864714958,4764049.17222016,4,215,530,217,887,3267,3267,5079,5040,2450,1114,"Class_4","Grass"
679679.382360822,4764049.17222016,4,215,530,217,887,3267,3267,5079,5040,2450,1114,"Class_4","Grass"
679681.900006686,4764049.17222016,4,304,619,353,1040,3298,3298,4885,4949,2627,1268,"Class_4","Grass"
679684.417652549,4764049.17222016,4,304,619,353,1040,3298,3298,4885,4949,2627,1268,"Class_4","Grass"
679686.935298413,4764049.17222016,4,304,619,353,1040,3298,3298,4885,4949,2627,1268,"Class_4","Grass"
679689.452944277,4764049.17222016,4,304,619,353,1040,3298,3298,4885,4949,2627,1268,"Class_4","Grass"
679691.970590141,4764049.17222016,4,338,720,569,1040,3298,3298,4580,4949,2627,1268,"Class_4","Grass"
679694.488236005,4764049.17222016,4,338,720,569,1040,3298,3298,4580,4949,2627,1268,"Class_4","Grass"
679697.005881868,4764049.17222016,4,338,720,569,1040,3298,3298,4580,4949,2627,1268,"Class_4","Grass"
679699.523527732,4764049.17222016,4,338,720,569,1040,3298,3298,4580,4949,2627,1268,"Class_4","Grass"
679702.041173596,4764049.17222016,4,354,685,551,1161,3108,3108,4592,4763,2661,1343,"Class_4","Grass"
679704.55881946,4764049.17222016,4,354,685,551,1161,3108,3108,4592,4763,2661,1343,"Class_4","Grass"
679707.076465324,4764049.17222016,4,354,685,551,1161,3108,3108,4592,4763,2661,1343,"Class_4","Grass"
679709.594111187,4764049.17222016,4,354,685,551,1161,3108,3108,4592,4763,2661,1343,"Class_4","Grass"
679712.111757051,4764049.17222016,4,431,742,596,1161,3108,3108,4523,4763,2661,1343,"Class_4","Grass"
679714.629402915,4764049.17222016,4,431,742,596,1161,3108,3108,4523,4763,2661,1343,"Class_4","Grass"
679717.147048779,4764049.17222016,4,431,742,596,1161,3108,3108,4523,4763,2661,1343,"Class_4","Grass"
679719.664694643,4764049.17222016,4,431,742,596,1161,3108,3108,4523,4763,2661,1343,"Class_4","Grass"
678078.15959145,4764046.68095135,2,1647,1484,1415,1165,1219,1219,1979,1507,1287,1029,"Class_2","Building"
678080.677237313,4764046.68095135,2,1653,1580,1482,1317,1339,1339,2096,1790,1397,1205,"Class_2","Building"
678083.194883177,4764046.68095135,2,1653,1580,1482,1317,1339,1339,2096,1790,1397,1205,"Class_2","Building"
678085.712529041,4764046.68095135,2,1653,1580,1482,1317,1339,1339,2096,1790,1397,1205,"Class_2","Building"
678088.230174905,4764046.68095135,2,1653,1580,1482,1317,1339,1339,2096,1790,1397,1205,"Class_2","Building"
678090.747820769,4764046.68095135,2,1513,1524,1525,1317,1339,1339,1890,1790,1397,1205,"Class_2","Building"
678093.265466632,4764046.68095135,2,1513,1524,1525,1317,1339,1339,1890,1790,1397,1205,"Class_2","Building"
678095.783112496,4764046.68095135,2,1513,1524,1525,1317,1339,1339,1890,1790,1397,1205,"Class_2","Building"
678098.30075836,4764046.68095135,2,1513,1524,1525,1317,1339,1339,1890,1790,1397,1205,"Class_2","Building"
678100.818404224,4764046.68095135,2,1446,1619,1598,1142,1542,1542,2015,1645,1395,1219,"Class_2","Building"
678143.618383908,4764046.68095135,2,1368,1539,1462,1061,1498,1498,2138,2037,1552,1212,"Class_2","Building"
678146.136029772,4764046.68095135,2,1368,1539,1462,1061,1498,1498,2138,2037,1552,1212,"Class_2","Building"
678148.653675636,4764046.68095135,2,1368,1539,1462,1061,1498,1498,2138,2037,1552,1212,"Class_2","Building"
678151.1713215,4764046.68095135,2,1152,1176,1138,1061,1498,1498,2135,2037,1552,1212,"Class_2","Building"
678259.430093643,4764046.68095135,2,475,573,487,792,1486,1486,1626,2289,1481,919,"Class_2","Building"
678261.947739506,4764046.68095135,2,278,472,317,728,1692,1692,2081,2461,1542,978,"Class_2","Building"
678264.46538537,4764046.68095135,2,278,472,317,728,1692,1692,2081,2461,1542,978,"Class_2","Building"
678266.983031234,4764046.68095135,2,278,472,317,728,1692,1692,2081,2461,1542,978,"Class_2","Building"
679233.759042931,4764046.68095135,4,199,509,336,874,2215,2215,3206,3023,1822,962,"Class_4","Grass"
679236.276688794,4764046.68095135,4,199,509,336,874,2215,2215,3206,3023,1822,962,"Class_4","Grass"
679238.794334658,4764046.68095135,4,199,509,336,874,2215,2215,3206,3023,1822,962,"Class_4","Grass"
679241.311980522,4764046.68095135,4,285,571,432,946,2021,2021,3091,2953,1957,1052,"Class_4","Grass"
679243.829626386,4764046.68095135,4,285,571,432,946,2021,2021,3091,2953,1957,1052,"Class_4","Grass"
679246.34727225,4764046.68095135,4,285,571,432,946,2021,2021,3091,2953,1957,1052,"Class_4","Grass"
679248.864918113,4764046.68095135,4,285,571,432,946,2021,2021,3091,2953,1957,1052,"Class_4","Grass"
679251.382563977,4764046.68095135,4,324,612,518,946,2021,2021,2742,2953,1957,1052,"Class_4","Grass"
679253.900209841,4764046.68095135,4,324,612,518,946,2021,2021,2742,2953,1957,1052,"Class_4","Grass"
679256.417855705,4764046.68095135,4,324,612,518,946,2021,2021,2742,2953,1957,1052,"Class_4","Grass"
679258.935501568,4764046.68095135,4,324,612,518,946,2021,2021,2742,2953,1957,1052,"Class_4","Grass"
679261.453147432,4764046.68095135,4,309,634,568,958,1873,1873,2542,2773,2017,1126,"Class_4","Grass"
679263.970793296,4764046.68095135,4,309,634,568,958,1873,1873,2542,2773,2017,1126,"Class_4","Grass"
679266.48843916,4764046.68095135,4,309,634,568,958,1873,1873,2542,2773,2017,1126,"Class_4","Grass"
679269.006085024,4764046.68095135,4,309,634,568,958,1873,1873,2542,2773,2017,1126,"Class_4","Grass"
679271.523730887,4764046.68095135,4,312,552,524,958,1873,1873,2479,2773,2017,1126,"Class_4","Grass"
679274.041376751,4764046.68095135,4,312,552,524,958,1873,1873,2479,2773,2017,1126,"Class_4","Grass"
679626.511797682,4764046.68095135,4,171,486,249,875,3029,3029,4439,4580,2336,1092,"Class_4","Grass"
679629.029443546,4764046.68095135,4,171,486,249,875,3029,3029,4439,4580,2336,1092,"Class_4","Grass"
679631.54708941,4764046.68095135,4,165,498,205,875,3029,3029,4646,4580,2336,1092,"Class_4","Grass"
679634.064735274,4764046.68095135,4,165,498,205,875,3029,3029,4646,4580,2336,1092,"Class_4","Grass"
679636.582381137,4764046.68095135,4,165,498,205,875,3029,3029,4646,4580,2336,1092,"Class_4","Grass"
679639.100027001,4764046.68095135,4,165,498,205,875,3029,3029,4646,4580,2336,1092,"Class_4","Grass"
679641.617672865,4764046.68095135,4,172,512,234,843,3025,3025,4458,4764,2357,1093,"Class_4","Grass"
679644.135318729,4764046.68095135,4,172,512,234,843,3025,3025,4458,4764,2357,1093,"Class_4","Grass"
679646.652964593,4764046.68095135,4,172,512,234,843,3025,3025,4458,4764,2357,1093,"Class_4","Grass"
679649.170610456,4764046.68095135,4,172,512,234,843,3025,3025,4458,4764,2357,1093,"Class_4","Grass"
679651.68825632,4764046.68095135,4,174,519,256,843,3025,3025,4348,4764,2357,1093,"Class_4","Grass"
679654.205902184,4764046.68095135,4,174,519,256,843,3025,3025,4348,4764,2357,1093,"Class_4","Grass"
679656.723548048,4764046.68095135,4,174,519,256,843,3025,3025,4348,4764,2357,1093,"Class_4","Grass"
679659.241193912,4764046.68095135,4,174,519,256,843,3025,3025,4348,4764,2357,1093,"Class_4","Grass"
679661.758839775,4764046.68095135,4,211,538,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679664.276485639,4764046.68095135,4,211,538,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679666.794131503,4764046.68095135,4,211,538,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679669.311777367,4764046.68095135,4,211,538,234,887,3267,3267,4738,5040,2450,1114,"Class_4","Grass"
679671.82942323,4764046.68095135,4,215,530,217,887,3267,3267,5079,5040,2450,1114,"Class_4","Grass"
679674.347069094,4764046.68095135,4,215,530,217,887,3267,3267,5079,5040,2450,1114,"Class_4","Grass"
679676.864714958,4764046.68095135,4,215,530,217,887,3267,3267,5079,5040,2450,1114,"Class_4","Grass"
679679.382360822,4764046.68095135,4,215,530,217,887,3267,3267,5079,5040,2450,1114,"Class_4","Grass"
679681.900006686,4764046.68095135,4,304,619,353,1040,3298,3298,4885,4949,2627,1268,"Class_4","Grass"
679684.417652549,4764046.68095135,4,304,619,353,1040,3298,3298,4885,4949,2627,1268,"Class_4","Grass"
679686.935298413,4764046.68095135,4,304,619,353,1040,3298,3298,4885,4949,2627,1268,"Class_4","Grass"
679689.452944277,4764046.68095135,4,304,619,353,1040,3298,3298,4885,4949,2627,1268,"Class_4","Grass"
679691.970590141,4764046.68095135,4,338,720,569,1040,3298,3298,4580,4949,2627,1268,"Class_4","Grass"
679694.488236005,4764046.68095135,4,338,720,569,1040,3298,3298,4580,4949,2627,1268,"Class_4","Grass"
679697.005881868,4764046.68095135,4,338,720,569,1040,3298,3298,4580,4949,2627,1268,"Class_4","Grass"
679699.523527732,4764046.68095135,4,338,720,569,1040,3298,3298,4580,4949,2627,1268,"Class_4","Grass"
679702.041173596,4764046.68095135,4,354,685,551,1161,3108,3108,4592,4763,2661,1343,"Class_4","Grass"
679704.55881946,4764046.68095135,4,354,685,551,1161,3108,3108,4592,4763,2661,1343,"Class_4","Grass"
679707.076465324,4764046.68095135,4,354,685,551,1161,3108,3108,4592,4763,2661,1343,"Class_4","Grass"
679709.594111187,4764046.68095135,4,354,685,551,1161,3108,3108,4592,4763,2661,1343,"Class_4","Grass"
679712.111757051,4764046.68095135,4,431,742,596,1161,3108,3108,4523,4763,2661,1343,"Class_4","Grass"
679714.629402915,4764046.68095135,4,431,742,596,1161,3108,3108,4523,4763,2661,1343,"Class_4","Grass"
679717.147048779,4764046.68095135,4,431,742,596,1161,3108,3108,4523,4763,2661,1343,"Class_4","Grass"
679719.664694643,4764046.68095135,4,431,742,596,1161,3108,3108,4523,4763,2661,1343,"Class_4","Grass"
678078.15959145,4764044.18968254,2,1647,1484,1415,1165,1219,1219,1979,1507,1287,1029,"Class_2","Building"
678080.677237313,4764044.18968254,2,1653,1580,1482,1317,1339,1339,2096,1790,1397,1205,"Class_2","Building"
678083.194883177,4764044.18968254,2,1653,1580,1482,1317,1339,1339,2096,1790,1397,1205,"Class_2","Building"
678085.712529041,4764044.18968254,2,1653,1580,1482,1317,1339,1339,2096,1790,1397,1205,"Class_2","Building"
678088.230174905,4764044.18968254,2,1653,1580,1482,1317,1339,1339,2096,1790,1397,1205,"Class_2","Building"
678090.747820769,4764044.18968254,2,1513,1524,1525,1317,1339,1339,1890,1790,1397,1205,"Class_2","Building"
678093.265466632,4764044.18968254,2,1513,1524,1525,1317,1339,1339,1890,1790,1397,1205,"Class_2","Building"
678095.783112496,4764044.18968254,2,1513,1524,1525,1317,1339,1339,1890,1790,1397,1205,"Class_2","Building"
678098.30075836,4764044.18968254,2,1513,1524,1525,1317,1339,1339,1890,1790,1397,1205,"Class_2","Building"
678100.818404224,4764044.18968254,2,1446,1619,1598,1142,1542,1542,2015,1645,1395,1219,"Class_2","Building"
678143.618383908,4764044.18968254,2,1368,1539,1462,1061,1498,1498,2138,2037,1552,1212,"Class_2","Building"
678146.136029772,4764044.18968254,2,1368,1539,1462,1061,1498,1498,2138,2037,1552,1212,"Class_2","Building"
678148.653675636,4764044.18968254,2,1368,1539,1462,1061,1498,1498,2138,2037,1552,1212,"Class_2","Building"
678151.1713215,4764044.18968254,2,1152,1176,1138,1061,1498,1498,2135,2037,1552,1212,"Class_2","Building"
